id|date|time|timezone|user_id|username|tweet|replies|retweets|likes|location|hashtags|link
971519908965175302|2018-03-07|22:56:10|GTB Standard Time|17101552|DamjanJagar|Pozna se padec cen na kriptotrgu in zahtevnejši mining. <Emoji: Disappointed face> #crypto #cryptocurrency #cryptomining #etn #btc pic.twitter.com/wW22axtNOI|2|0|1||['#crypto', '#cryptocurrency', '#cryptomining', '#etn', '#btc']|https://twitter.com/DamjanJagar/status/971519908965175302/
971472811792285696|2018-03-07|19:49:02|GTB Standard Time|2904641538|pipsnticks|Ethereum $ETH <Emoji: Face screaming in fear><Emoji: Face with open mouth and cold sweat><Emoji: Crying face><Emoji: Disappointed but relieved face><Emoji: Sleepy face><Emoji: Drooling face> #cryptocurrency $BTC $XBT $XRP $BCH pic.twitter.com/O6bGh7kui0|1|0|0||['#cryptocurrency']|https://twitter.com/pipsnticks/status/971472811792285696/
971465163739078656|2018-03-07|19:18:38|GTB Standard Time|948784642882117632|cryptok20551627|This would be fun they said. There would be Lambos and trips to the moon they said. <Emoji: Face with open mouth and cold sweat>#btc #bitcoin #crypto #cryptocurrency #binance #ripple #xrp #trx #tron $trx #litecoin #ltc #ethereum #eth #altcoins #xrp #ada #xlm #monero #eos #IOTA #nano #neo #XVG $xvg pic.twitter.com/pT39WAQCSc|2|0|4||['#btc', '#bitcoin', '#crypto', '#cryptocurrency', '#binance', '#ripple', '#xrp', '#trx', '#tron', '#litecoin', '#ltc', '#ethereum', '#eth', '#altcoins', '#xrp', '#ada', '#xlm', '#monero', '#eos', '#IOTA', '#nano', '#neo', '#XVG']|https://twitter.com/cryptok20551627/status/971465163739078656/
971455164463775744|2018-03-07|18:38:54|GTB Standard Time|950402738478768128|moongoddessXI|Me trying to keep it together after checking my #Binance accounts<Emoji: Female technologist>... what just happened?<Emoji: Expressionless face> $BTC #bitcoin #altcoins #crypto #cryptocurrency  pic.twitter.com/igcOlto0rI|4|0|16||['#Binance', '#bitcoin', '#altcoins', '#crypto', '#cryptocurrency']|https://twitter.com/moongoddessXI/status/971455164463775744/
971444458939183120|2018-03-07|17:56:22|GTB Standard Time|916439246612975617|TaxToken|<Emoji: Flushed face><Emoji: Flushed face><Emoji: Flushed face>.Are you prepared? <Emoji: Crown><Emoji: Snowflake> Comment your favorite Game of Thrones house below <Emoji: Down pointing backhand index>.#gameofthrones #bitcoin #valuable #cryptomemes #ethereum #memes #cryptocurrency #blockchain #cryptomining #eth #btc #crypto pic.twitter.com/5vbQ0WNWQt|2|1|0||['#gameofthrones', '#bitcoin', '#valuable', '#cryptomemes', '#ethereum', '#memes', '#cryptocurrency', '#blockchain', '#cryptomining', '#eth', '#btc', '#crypto']|https://twitter.com/TaxToken/status/971444458939183120/
971437763324235776|2018-03-07|17:29:45|GTB Standard Time|63676564|ZeddyShizzle|Classic Pump and Dumb from hackers. <Emoji: Smirking face><Emoji: Expressionless face> cryptocurrency world is just messed up i am now going to invest in Land like every normal Kenyan  pic.twitter.com/Z7ChooVwpI|5|1|2||[]|https://twitter.com/ZeddyShizzle/status/971437763324235776/
971430782689460224|2018-03-07|17:02:01|GTB Standard Time|943024868244709379|CryptoIndiaNews|News update:New most expected Indian Exchange, WazirX will be launched tomorrow at 7PM  https://wazirx.com/#/invite/6uama End of #Binance, start of new exchange <Emoji: Confused face>#Bitcoin #Litecoin #TRX #BTC #ETH #NEO #XRP #ethereum #cryptocurrency #crypto|1|2|6||['#Binance', '#Bitcoin', '#Litecoin', '#TRX', '#BTC', '#ETH', '#NEO', '#XRP', '#ethereum', '#cryptocurrency', '#crypto']|https://twitter.com/CryptoIndiaNews/status/971430782689460224/
946156698582093826|2017-12-27|23:11:50|GTB Standard Time|17177403|plevy|"""Right now, the entire #Blockchain and cryptocurrency community just switched to Telegram.”  https://cointelegraph.com/news/exclusive-telegram-to-release-blockchain-platform-native-cryptocurrency … <Emoji: Face with open mouth><Emoji: Mobile phone><Emoji: Robot face>"|1|4|7||['#Blockchain']|https://twitter.com/plevy/status/946156698582093826/
946003309193781248|2017-12-27|13:02:19|GTB Standard Time|23101537|DavidPombar|@jmegias @arrola @Hipertextual @AraRodriguezT @fderbaix Blockchain, Blockchain, Blockchain, Blockchain,.... el año de la saturación <Emoji: Face with cold sweat>|3|0|2||[]|https://twitter.com/DavidPombar/status/946003309193781248/
945942319974506496|2017-12-27|08:59:58|GTB Standard Time|48079038|paddyucl|@roasbeef @tdryja @matthew_d_green @bascule @JackMallers @zmanian @el33th4xor @starkness @PeterRizun @seweso The ability to locally process payments (payment channels) by leveraging a global root of trust (the blockchain) is not handwaving problems. LN and bigger blocks are not mutually exclusive unless u look at bitcoin cash where it was decided not to fix transaction malleability <Emoji: Face with rolling eyes>|3|1|8||[]|https://twitter.com/paddyucl/status/945942319974506496/
947187556327632897|2017-12-30|19:28:05|GTB Standard Time|946296662007230464|dkal47|@CoinMarketCal @matthewdavidDFW @BriezyDaCEO @justinvendetta @Diinoo__ Or, they release their entire roadmap at once... as a finished project. Instead of bits and pieces like every other blockchain ICO. <Emoji: Smirking face><Emoji: Slightly smiling face>|1|0|0||[]|https://twitter.com/dkal47/status/947187556327632897/
947176894998331392|2017-12-30|18:45:44|GTB Standard Time|1554109321|Trevor82Russell|#Ripple, a centralized company, has retained 55 BILLION coins and can sell 1 billion of those a month... at current $2.32 price, this is just insane.  #Crypto like #Tether and #BitConnect are also horrendous for #Blockchain.  <Emoji: Pouting face><Emoji: Crazy face><Emoji: Pensive face>  https://twitter.com/jimmysong/status/947134974720991232 …|4|7|39||['#Ripple', '#Crypto', '#Tether', '#BitConnect', '#Blockchain']|https://twitter.com/Trevor82Russell/status/947176894998331392/
947128328762396672|2017-12-30|15:32:45|GTB Standard Time|621107793|VEN7NET|#vinchain - no intermediaries. Only you and the data provider. Realization of reliable transactions - Guaranteed by the blocking <Emoji: High voltage sign><Emoji: Face with open mouth><Emoji: Money bag><Emoji: Thumbs up sign>More info: @VinChain_ioJoin now:  https://vinchain.io #vinchainteam #ico #vehiclehistory #Blockchain #decentralized #vehicle #presale pic.twitter.com/CmYsaM48So|1|0|1||['#vinchain', '#vinchainteam', '#ico', '#vehiclehistory', '#Blockchain', '#decentralized', '#vehicle', '#presale']|https://twitter.com/VEN7NET/status/947128328762396672/
947052823014969344|2017-12-30|10:32:43|GTB Standard Time|3548208436|VoulgariNL|Two types of people. 1. FUD people <Emoji: Disappointed but relieved face>2. Assholes (negative ones who says Ripple is shit)<Emoji: Speaking head in silhouette>bla bla <Emoji: Pile of poo>A correction is normal. Welcome to the cryptoworld. Don’t be scared! XRP is a stable coin! #xrp #$xrp #correction #ripple #ripple #FUD #Cryptocurrency #blockchain|4|2|11||['#xrp', '#correction', '#ripple', '#ripple', '#FUD', '#Cryptocurrency', '#blockchain']|https://twitter.com/VoulgariNL/status/947052823014969344/
951210874357800960|2018-01-10|21:55:19|GTB Standard Time|51848919|abbyfuller|.@jack is this what the twitter support team is focusing on instead of dealing with the nazis/racism/abuse?  locking accounts that make stupid blockchain jokes?  <Emoji: Weary face>  pic.twitter.com/c3utJsLTCl|10|10|60||[]|https://twitter.com/abbyfuller/status/951210874357800960/
951202634987433984|2018-01-10|21:22:35|GTB Standard Time|360366169|BRICBreaker|I thought I would try Binance to set up a cryptocurrency account today. And....<Emoji: Pouting face>Screw you, blockchain.  Your tech is crap.  Im now onto my FIFTH exchange. Still cannot buy a coin.  pic.twitter.com/XXRcRTiK15|3|0|0||[]|https://twitter.com/BRICBreaker/status/951202634987433984/
951162442146631680|2018-01-10|18:42:52|GTB Standard Time|947873152402632709|HinzmannBenja|What is going on with Bridgecoin? <Emoji: Face with open mouth> Did I miss smth ? $BCO #crypto #bitcoin #Blockchain #cryptocurrency #realworldcrypto|2|0|0||['#crypto', '#bitcoin', '#Blockchain', '#cryptocurrency', '#realworldcrypto']|https://twitter.com/HinzmannBenja/status/951162442146631680/
951147651747135488|2018-01-10|17:44:06|GTB Standard Time|950556394662510592|RealBitcoinCash|@BITMAINtech @blocktrail @blockchain @MyBlockExplorer @ToneVays We're so deeply sorry. We keep asking @rogerkver to just chill, but he just starts screaming about being a self made millionaire and then throwing money at people... and they're still not even using our network. We're just so embarrassed and lonely. Please use us. Please? <Emoji: Crying face>|1|0|2||[]|https://twitter.com/RealBitcoinCash/status/951147651747135488/
951117657872502785|2018-01-10|15:44:55|GTB Standard Time|944838083664596992|HakanBastrk1|The newest #ICO of the day is: @WePowerN! A #blockchain based #green #energy #trading platform. 0.9% of the produced energy goes back into the #token to generate #passive #income!<Emoji: Face screaming in fear><Emoji: Money-mouth face>The whole #Estonian country will be using @WePowerN!<Emoji: Rocket>Great partnerships with #Elering #bankera<Emoji: Rocket>|1|1|1||['#ICO', '#blockchain', '#green', '#energy', '#trading', '#token', '#passive', '#income', '#Estonian', '#Elering', '#bankera']|https://twitter.com/HakanBastrk1/status/951117657872502785/
951114306682281986|2018-01-10|15:31:36|GTB Standard Time|76782394|blockchain_ash|@EddieTradeboy A beast raped 7 year old kiddo and later bashed her to death to hide his sin. My heart is bleeding <Emoji: Crying face><Emoji: Crying face>. Pakistani sitting government #PMLN is laughing stock and insanely corrupt.|1|0|0||['#PMLN']|https://twitter.com/blockchain_ash/status/951114306682281986/
951101666329268225|2018-01-10|14:41:22|GTB Standard Time|920136070225854465|OTCWealthMgmt|$CDIF $18M in Revenue, $2.8M in Assets, EBITDA $3.1M and NO DEBT <Emoji: Face with open mouth> and merger soon coming #Bitcoin #blockchaintechnology #cryptocurency #btc #Crypto #ICO #ethereum #ETH #ICOs #blockchain #BCC #exchange pic.twitter.com/0pHZURsdET|0|6|1||['#Bitcoin', '#blockchaintechnology', '#cryptocurency', '#btc', '#Crypto', '#ICO', '#ethereum', '#ETH', '#ICOs', '#blockchain', '#BCC', '#exchange']|https://twitter.com/OTCWealthMgmt/status/951101666329268225/
951100417554960384|2018-01-10|14:36:24|GTB Standard Time|904012657476456448|cointello|<Emoji: Pouting face> OMG, what are you doing? How difficult is it to buy SONM tokens and HODL, instead of buying Nigerian scam coins!? 100x is not enough for You? Good Luck! #FINA #SONM $btc $trx $iota $ltc $xrb $xvg $bcc $ctr $snm #bitcoin #altcoin #blockchain #cryptocurrency $crypto #binance pic.twitter.com/xJNNwKGUQq|0|2|6||['#FINA', '#SONM', '#bitcoin', '#altcoin', '#blockchain', '#cryptocurrency', '#binance']|https://twitter.com/cointello/status/951100417554960384/
951061646604099584|2018-01-10|12:02:21|GTB Standard Time|15726969|gelder|#Microsoft hat #Bitcoin ( #BTC ) als #Zahlungsoption entfernt, da  #langsame #Transaktionen & #hohe #Gebühren. <Emoji: Face with open mouth> #Teilen. Vom #Investment- und #Finanz- #Bildung - #Coin: #GELD #Coin. #App:  http://www.SoerenGelder.com/_GELDBTC_6167986.apk … . #Crypto #Blockchain #Coins #ETH #BTC: http://t.me/sgeldercoins |1|0|0||['#Microsoft', '#Bitcoin', '#BTC', '#Zahlungsoption', '#langsame', '#Transaktionen', '#hohe', '#Gebühren', '#Teilen', '#Investment', '#Finanz', '#Bildung', '#Coin', '#GELD', '#Coin', '#App', '#Crypto', '#Blockchain', '#Coins', '#ETH', '#BTC']|https://twitter.com/gelder/status/951061646604099584/
951058847392784384|2018-01-10|11:51:13|GTB Standard Time|158049072|paoarevaloz|Amigos ¿sabían que se está testeando la conectividad de redes 5G? Acá algunas tendencias en tecnología para éste año <Emoji: Down pointing backhand index> <Emoji: Eyes><Emoji: Face screaming in fear><Emoji: Female technologist> @platzi #tecnologia #platzi #IA #IoT #blockchain https://platzi.com/blog/tendencias-en-tecnologia-para-el-2018/ …|0|1|7||['#tecnologia', '#platzi', '#IA', '#IoT', '#blockchain']|https://twitter.com/paoarevaloz/status/951058847392784384/
951037238703525888|2018-01-10|10:25:21|GTB Standard Time|1452373639|MichelleGr4h4m|@scotgov @YesDayScotland @Charles67298852 To be honest, I am hoping for a blockchain vote. Postal is too open to jiggery pokery <Emoji: Confused face>|1|0|1||[]|https://twitter.com/MichelleGr4h4m/status/951037238703525888/
950952972409688064|2018-01-09|04:50:31|GTB Standard Time|848992067682410496|SamuelPower39|<Emoji: Heavy check mark>This is NO WAY to do business; Not worth it! Too many options out there! <Emoji: Loudly crying face><Emoji: Pile of poo><Emoji: Octagonal sign> I'm out!! <Emoji: Octagonal sign>@Ripple #xrp #ripple #xrpthestandard #blockchain#blockchain $BTC $ETH #altcoinnews #altcoinarmy #alts #BITCOIN http://fortune.com/2018/01/09/cryptocurrency-ripple-xrp-lawsuit/ …|1|0|0||['#xrp', '#ripple', '#xrpthestandard', '#blockchain', '#blockchain', '#altcoinnews', '#altcoinarmy', '#alts', '#BITCOIN']|https://twitter.com/SamuelPower39/status/950952972409688064/
950875256167849986|2018-01-09|23:41:42|GTB Standard Time|942922148863148032|Numismatiques|<Emoji: Winking face> #Visa thought it would shake up BTC holders <Emoji: Disappointed face> I'm selling BTC for #telegram #ton <Emoji: Rolling on the floor laughing> soon! #cryptocurrency #crypto #cryptocurrencynews #bitcoin #Blockchain #ethereum #ada #QASH #Stellar #TRON #altcoins #experty https://www.ccn.com/visa-crackdown-on-bitcoin-and-cryptocurrency-debit-cards-no-big-impact/ …|2|0|2||['#Visa', '#telegram', '#ton', '#cryptocurrency', '#crypto', '#cryptocurrencynews', '#bitcoin', '#Blockchain', '#ethereum', '#ada', '#QASH', '#Stellar', '#TRON', '#altcoins', '#experty']|https://twitter.com/Numismatiques/status/950875256167849986/
950841782425804802|2018-01-09|21:28:41|GTB Standard Time|891708489961275393|CryptoAxe|... personal suggestion, keep an eye on #IND token, volume, chart, M.Cap ... I say it is about to take off ... #ETH #cryptocurrency @joinindorse #0x #btc #investments #mooning #cryptokitties #blockchain <Emoji: Smirking face>|1|0|1||['#IND', '#ETH', '#cryptocurrency', '#0x', '#btc', '#investments', '#mooning', '#cryptokitties', '#blockchain']|https://twitter.com/CryptoAxe/status/950841782425804802/
950834198440497161|2018-01-09|20:58:33|GTB Standard Time|2593113584|CryptoMudder|@CoinExchangeio @B3Coins @tweetvaibhav @EvaSommers @CryptoCrazy2018 crypto is all about being smart and not being patient. i have been here for some years and only few coins are still there on top 10 list. there is 3rd blockchain generation meaning crypto is changing so fast. if you dont upgrade and wait too long you will look like this <Emoji: Thinking face><Emoji: Pensive face><Emoji: Loudly crying face>|2|0|0||[]|https://twitter.com/CryptoMudder/status/950834198440497161/
950799110440935425|2018-01-09|18:39:07|GTB Standard Time|920136070225854465|OTCWealthMgmt|$CDIF $18M in Revenue, $2.8M in Assets, EBITDA $3.1M and NO DEBT <Emoji: Face with open mouth> and merger soon<Emoji: Face screaming in fear><Emoji: Face screaming in fear> #Bitcoin #blockchaintechnology #cryptocurency #btc #Crypto #ICO #ethereum #ETH #ICOs #blockchain #BCC #exchange pic.twitter.com/62fKaRM2V4|1|8|9||['#Bitcoin', '#blockchaintechnology', '#cryptocurency', '#btc', '#Crypto', '#ICO', '#ethereum', '#ETH', '#ICOs', '#blockchain', '#BCC', '#exchange']|https://twitter.com/OTCWealthMgmt/status/950799110440935425/
950786986394124288|2018-01-09|17:50:56|GTB Standard Time|388947237|markscott82|Tomorrow, I plan to launch “MarkCoin,” a major blockchain initiative. Now, where do I pick up my cash? <Emoji: Face with rolling eyes>  https://twitter.com/MarketWatch/status/950784105830141956 …|4|4|24||[]|https://twitter.com/markscott82/status/950786986394124288/
950770341298745346|2018-01-09|16:44:48|GTB Standard Time|115090132|Michelle77711|Imo $Lun x10 soon mcap tiny $122mil - total circulation of 2.7m ONLY <Emoji: Face with open mouth> #LUNYR  is an Ethereum based decentralized world knowledge base which rewards users with app tokens for peer-reviewing & contributing information LUNYR - Wiki of #blockchain where you share knowledge #crypto pic.twitter.com/8zMVtyzsmL|3|5|5||['#LUNYR', '#blockchain', '#crypto']|https://twitter.com/Michelle77711/status/950770341298745346/
950761050747691008|2018-01-09|16:07:53|GTB Standard Time|289401424|Redevilz4life|Coin Alert: this little gem is going to explode $LUN Lunyr. This is Wiki of blockchain where you share knowledge. Total circulation of 2.7m ONLY <Emoji: Face with open mouth><Emoji: Face with open mouth> #cryptocurrency #LUN $XRP $BTC $ETH $XVG $TRX|2|1|7||['#cryptocurrency', '#LUN']|https://twitter.com/Redevilz4life/status/950761050747691008/
950757160274808833|2018-01-09|15:52:25|GTB Standard Time|148572064|monteroramon|#RegistroPetro TODAS LAS PAGINAS WEB DEL GOBIERNO DEBERÍAN TENER ACCESO DIRECTO AL REGISTRO BLOCKCHAIN DEL PETRO...ojala los RASPA PETROS me den chance de registrarme, tres días y no doy con un acceso directo al registro, sólo información, nigun links donde pueda registrarme.<Emoji: Slightly frowning face><Emoji: Crying face>|1|0|1||['#RegistroPetro']|https://twitter.com/monteroramon/status/950757160274808833/
950727377059041280|2018-01-09|13:54:05|GTB Standard Time|191035582|StayDashy|Global debt hit an all-time high of $233 trillion according to the Institute of International Finance (IIF) <Emoji: Face screaming in fear><Emoji: Face screaming in fear><Emoji: Face screaming in fear>END CENTRAL BANKING & FIX THE WORLD ECONOMY!Reboot the system & join the money revolution!Learn what a #blockchain is & how it works:  https://www.dashforcenews.com/dash-school  pic.twitter.com/V9eJ6PYuKB|0|19|38||['#blockchain']|https://twitter.com/StayDashy/status/950727377059041280/
950687379744018433|2018-01-09|11:15:08|GTB Standard Time|263599358|j_callejo|@bbva Lejos de frenarse...¿a que al final vamos a tener que acostumbrarnos a esto del #blockchain y las #criptomonedas? ¿eh, @sarappm @TxemaMarin @gofret84? <Emoji: Smirking face><Emoji: Smirking face><Emoji: Smirking face> https://m.genbeta.com/actualidad/telegram-planea-una-ico-multimillonaria-para-el-lanzamiento-de-su-criptomoneda-gram-y-su-plataforma-blockchain-segun-techcrunch … vía @genbeta|1|0|1||['#blockchain', '#criptomonedas']|https://twitter.com/j_callejo/status/950687379744018433/
950558046849150976|2018-01-08|02:41:13|GTB Standard Time|933115515446337537|The_Crypt_Keepr|WITH #SEGWIT THERE WOULD NOT EVEN BE ANY PROOF THAT THE THEFT HAD ACTUALLY OCCURRED. Meanwhile, with Satoshi's original #Bitcoin (now renamed #BitcoinCash to distinguish it from Core's version of Bitcoin SegWit), proof of the theft would at least exist in the #blockchain. <Emoji: Thinking face><Emoji: Books><Emoji: Hushed face>  https://twitter.com/javignu/status/950509045349339136 …|1|2|4||['#SEGWIT', '#Bitcoin', '#BitcoinCash', '#blockchain']|https://twitter.com/The_Crypt_Keepr/status/950558046849150976/
950492516566093826|2018-01-08|22:20:49|GTB Standard Time|875453908591587328|Charles5077|They see everthing you do even in the bedroom through 5G , blockchain, google, facebook,twitter, youtube they got us horror <Emoji: Angry face>|1|0|0||[]|https://twitter.com/Charles5077/status/950492516566093826/
950478133345636352|2018-01-08|21:23:40|GTB Standard Time|621107793|VEN7NET|#CUBEintelligence autonomous car Security Platform based on Blockchain<Emoji: Grinning face><Emoji: Thumbs up sign>Autonomous cars continuously communicate with various sites to remotely monitor their internal and outside states.<Emoji: Face with open mouth><Emoji: Thumbs up sign><Emoji: Oncoming automobile>More info: @cubeintelJoin now:  https://www.cubeint.io #ETH #ICO #CUBEICO pic.twitter.com/mzh4sPtSg6|0|2|9||['#CUBEintelligence', '#ETH', '#ICO', '#CUBEICO']|https://twitter.com/VEN7NET/status/950478133345636352/
950396205258985472|2018-01-08|15:58:07|GTB Standard Time|346121572|nmf_ii|• DE-CENTRALIZED •I’m sorry Banksy <Emoji: Neutral face>#art #bitcoin #nmf #bvegi #cyptolluminati #48 #blockchain #Banksy #mynewdigitalart #medium pic.twitter.com/U9HuRUua66|1|0|0||['#art', '#bitcoin', '#nmf', '#bvegi', '#cyptolluminati', '#48', '#blockchain', '#Banksy', '#mynewdigitalart', '#medium']|https://twitter.com/nmf_ii/status/950396205258985472/
952610784529534976|2018-01-14|18:38:04|GTB Standard Time|918599689225859072|ManCyripto|@justinsuntron wake up!!! You need to work bro! Fucking coin is decreasing<Emoji: Unamused face><Emoji: Unamused face><Emoji: Unamused face><Emoji: Unamused face>#trx #VERGE #blockchain #cryptocurrency #binance #Tron #Ripple #Dash $BTC $TRX $XVG $ETH $XRP|2|0|1||['#trx', '#VERGE', '#blockchain', '#cryptocurrency', '#binance', '#Tron', '#Ripple', '#Dash']|https://twitter.com/ManCyripto/status/952610784529534976/
952604905289797632|2018-01-14|18:14:42|GTB Standard Time|939873348791697408|_cryptoevents_|When everyone entered the #alts dearly, and you waited for a sale and bought up all the #altcoins on a deep dip<Emoji: Smirking face>#bittrex #binance #trading #signal #trading #pump #profits #targets #airdrop #TRON #ICO #cryptocurrency #Ripple #blockchain #TRX #fintech #bitcoin #cryptoexchange pic.twitter.com/tzwQLNeEgQ|5|2|4||['#alts', '#altcoins', '#bittrex', '#binance', '#trading', '#signal', '#trading', '#pump', '#profits', '#targets', '#airdrop', '#TRON', '#ICO', '#cryptocurrency', '#Ripple', '#blockchain', '#TRX', '#fintech', '#bitcoin', '#cryptoexchange']|https://twitter.com/_cryptoevents_/status/952604905289797632/
952600641578438656|2018-01-14|17:57:46|GTB Standard Time|19545210|Treacle_A|@realDonaldTrump Have you ever run a blockchain on @realdonaldtrump to see just how many of your Followers follow him?Can I just say, I am just so disappointed in you all <Emoji: Expressionless face>|1|0|1||[]|https://twitter.com/Treacle_A/status/952600641578438656/
952579285906280454|2018-01-14|16:32:54|GTB Standard Time|133259087|DisparatePost|Phase 1 - Double Entry Book Keeping (Humans doing/humans seeing). Phase 2 - Computerised Accounts (Humans handling/humans understanding). Phase 3 - Blockchain (Computers doing/humans scratching their heads - https://youtu.be/rO9tgz5MoFs  - <Emoji: Face with open mouth and cold sweat><Emoji: Face with open mouth and cold sweat><Emoji: Face with open mouth and cold sweat><Emoji: Face with open mouth and cold sweat><Emoji: Up pointing backhand index>|1|0|1||[]|https://twitter.com/DisparatePost/status/952579285906280454/
952547319257485312|2018-01-14|14:25:53|GTB Standard Time|923611174175899648|Radical_lnfidel|Why do I always have to find out about the stupid stuff happening in my country via international media? The Dutch are losing it <Emoji: Unamused face>Safe sex: Dutch blockchain company creates app for giving consent  https://www.rt.com/news/415869-sex-dutch-blockchain-app/ …|1|0|0||[]|https://twitter.com/Radical_lnfidel/status/952547319257485312/
952325077428854784|2018-01-13|23:42:46|GTB Standard Time|939653296700223490|CryptoPunk_|@BittrexExchange#bittrex #deslisted 26.01.2018BTC - $APXBTC - $BTCDBTC - $MYSTETH - $MYSTFalls of 30% <Emoji: Face with cold sweat><Emoji: Face with cold sweat><Emoji: Face with cold sweat>$BTC $ETH $LTC $NEO $OMG $ARK $ETC $MUSIC $XRP $XLM $XVG $IOTA $DOGE $QTUM $DGB $DASH $ADA#bitcoin #blockchain #cryptomonedas #alts #hispano #esp #cryptocurrency pic.twitter.com/30etv0C78R|1|0|0||['#bittrex', '#deslisted', '#bitcoin', '#blockchain', '#cryptomonedas', '#alts', '#hispano', '#esp', '#cryptocurrency']|https://twitter.com/CryptoPunk_/status/952325077428854784/
952319502162644992|2018-01-13|23:20:37|GTB Standard Time|17934129|skimbrel|tfw someone you used to work for tweets a long hex string and you’re all “oh god what awful thing is about to be revealed that this is a precommitment for” but then it’s just some blockchain account-confirmation nonsense <Emoji: Weary face>|1|6|31||[]|https://twitter.com/skimbrel/status/952319502162644992/
952238173337341954|2018-01-13|17:57:26|GTB Standard Time|621107793|VEN7NET|It's just MEGA news! Do not miss the START ICO #vinchain! <Emoji: Face with open mouth><Emoji: Alarm clock><Emoji: Thumbs up sign>Start - 1th February 2018 14:00 UTC<Emoji: Grinning face><Emoji: Alarm clock><Emoji: Thumbs up sign>More info: @VinChain_ioJoin now:  https://vinchain.io #vinchainteam #ico #vehiclehistory #Blockchain #decentralized #vehicle pic.twitter.com/MEO3YcrxTM|1|1|2||['#vinchain', '#vinchainteam', '#ico', '#vehiclehistory', '#Blockchain', '#decentralized', '#vehicle']|https://twitter.com/VEN7NET/status/952238173337341954/
952184226442612736|2018-01-13|14:23:04|GTB Standard Time|880511052622049280|Juniorc84845822|<Emoji: Smiling face with open mouth><Emoji: Face with open mouth> for the moon!!! #blockchain #bitcoin #tokens #cryptocurrencies https://twitter.com/dentacoin/status/952183822317170689 …|1|0|2||['#blockchain', '#bitcoin', '#tokens', '#cryptocurrencies']|https://twitter.com/Juniorc84845822/status/952184226442612736/
952157542427262979|2018-01-13|12:37:03|GTB Standard Time|951766001670074368|BitcoinTrkiye1|John McAfee Bitcoin 2020 yılında 1 milyon dolar olmazsa…<Emoji: Face with open mouth><Emoji: Face with open mouth> https://kriptoparahaber.com/john-mcafee-bitcoin-2020-yilinda-1-milyon-dolar-olmazsa.html …#CryptoNews #CryptocurrencyNews #blockchaintechnology #Qtum #XEM #xlm #btc #bitcoin #Charity, #Fund, #help, #Bitcoin, #Ethereum #Crypto #Blockchain #ICO #Profit #invest #Crowdfunding #followme|1|2|6||['#CryptoNews', '#CryptocurrencyNews', '#blockchaintechnology', '#Qtum', '#XEM', '#xlm', '#btc', '#bitcoin', '#Charity', '#Fund', '#help', '#Bitcoin', '#Ethereum', '#Crypto', '#Blockchain', '#ICO', '#Profit', '#invest', '#Crowdfunding', '#followme']|https://twitter.com/BitcoinTrkiye1/status/952157542427262979/
952145022979313665|2018-01-13|11:47:18|GTB Standard Time|818222692717436928|MJUrbex_Dutch|"@brian_armstrong Whatever!! <Emoji: Angry face>You are ignoring the fastest and safest digitalasset in the world. <Emoji: Cheering megaphone>""DIGIBYTE""<Emoji: Cheering megaphone>#dgb #digitalasset $ dgb #blockchain #digibyte @coinbase"|0|2|7||['#dgb', '#digitalasset', '#blockchain', '#digibyte']|https://twitter.com/MJUrbex_Dutch/status/952145022979313665/
952026603248209921|2018-01-12|03:56:44|GTB Standard Time|4924280816|Protean_Man|Long Island Ice Tea changed their name to Long Island Blockchain. This name change increased their value and kept them listed on the market... Now @kfc_canada is getting into it. Is mass adoption starting with fast food and booze? If so I'm not against it. <Emoji: Smirking face>#crypto #bitcoin pic.twitter.com/VNNDoFzRoQ|3|0|0||['#crypto', '#bitcoin']|https://twitter.com/Protean_Man/status/952026603248209921/
951990327077896192|2018-01-12|01:32:35|GTB Standard Time|912661204128161792|Tonycryptodealr|Did you know that $SPHTX has a partnership with @generalelectric, one of the biggest companies of the US (Market cap of 169Billion). Also they are implementing SAP in their blockchain. SAP is used by 98% of the forbes top 100 companies. This potential is unbelievable. <Emoji: Face screaming in fear><Emoji: Face screaming in fear><Emoji: Person raising both hands in celebration>|0|25|42||[]|https://twitter.com/Tonycryptodealr/status/951990327077896192/
951960557996961792|2018-01-12|23:34:18|GTB Standard Time|851365578858266624|k1quemoney|Transacción Bitcoin sin confirmar <Emoji: Face with look of triumph>¿Por qué y como Acelerarla?<Emoji: Down pointing backhand index>Ver información<Emoji: Right pointing backhand index> https://goo.gl/NQRe7X #bitcoin #blockchain #btc pic.twitter.com/GJ47Dj65xV|1|0|0||['#bitcoin', '#blockchain', '#btc']|https://twitter.com/k1quemoney/status/951960557996961792/
951946120342704128|2018-01-12|22:36:56|GTB Standard Time|849464520187752450|Bitmoeda|@bancosantander @Jamiedimon20 @OverstockCEO Boa <Emoji: Thumbs up sign> ..BTW, many of us will never forget the lying, manipulation and interference by banks. Game over @BancoSantander <Emoji: Loudly crying face> we love #crypto #blockchain #bitcoin #permissionless #moeda #unbank <Emoji: Scissors> pic.twitter.com/teKdVCeR5w|1|0|1||['#crypto', '#blockchain', '#bitcoin', '#permissionless', '#moeda', '#unbank']|https://twitter.com/Bitmoeda/status/951946120342704128/
951923278926540800|2018-01-12|21:06:10|GTB Standard Time|467835117|SuzeMarsupial|@mountain_ghosts I had a bunch of really tasteless heath ledger blockchain jokes in drafts I deleted recently <Emoji: Pensive face>|1|0|1||[]|https://twitter.com/SuzeMarsupial/status/951923278926540800/
